application-positionExternalId,application-candidateExternalId,application-Stage,actioned_date
"116658046818","116658051555","SENT","2014-11-21"
"116658051309","116658075461","FIRST_INTERVIEW","2014-11-26"
"116658051309","116658075616","SHORTLISTED","2014-11-26"
"116658054812","835896","FIRST_INTERVIEW","2014-11-24"
"116658054812","116658054853","OFFERED","2014-11-24"
"116658054812","116658058534","FIRST_INTERVIEW","2014-11-24"
"116658059328","116658052081","SENT","2014-11-24"
"116658064435","116658064532","FIRST_INTERVIEW","2014-11-25"
"116658072175","234556","SENT","2014-11-26"
"116658074490","116658074442","SHORTLISTED","2014-11-26"
"116658075599","116658012892","SENT","2014-11-26"
"116658075599","116658028237","SENT","2014-11-27"
"116658075606","116658075107","FIRST_INTERVIEW","2014-11-26"
"116658075606","116658075311","FIRST_INTERVIEW","2014-11-26"
"116658075606","116658075702","SENT","2014-11-26"
"116658075606","116658075757","SENT","2014-11-26"
"116658075700","116658075731","SENT","2014-11-26"
"116658075700","116658092914","OFFERED","2014-12-03"
"116658075700","116658242017","SENT","2015-01-16"
"116658078370","116658453287","SHORTLISTED","2015-02-19"
"116658079789","116658079893","FIRST_INTERVIEW","2014-11-27"
"116658079789","116658121991","FIRST_INTERVIEW","2014-12-09"
"116658079789","116658129033","SENT","2014-12-10"
"116658079789","116658199951","FIRST_INTERVIEW","2015-01-08"
"116658079789","116658209197","SENT","2015-01-09"
"116658079789","116658214217","SENT","2015-01-12"
"116658079789","116658218662","SENT","2015-01-12"
"116658079789","116658219618","SENT","2015-01-13"
"116658083777","331161","SENT","2015-01-06"
"116658083777","116658070941","FIRST_INTERVIEW","2014-11-28"
"116658083777","116658189500","SENT","2015-01-06"
"116658083777","116658194466","SENT","2015-01-07"
"116658091072","116658091176","SENT","2014-12-01"
"116658091072","116658091206","FIRST_INTERVIEW","2014-12-01"
"116658091072","116658091233","SENT","2014-12-01"
"116658091072","116658092453","SENT","2014-12-02"
"116658091486","227005","SENT","2014-12-02"
"116658091486","538758","FIRST_INTERVIEW","2014-12-02"
"116658091486","116658096491","SENT","2014-12-02"
"116658091486","116658106596","SENT","2014-12-04"
"116658104606","551605","SENT","2014-12-03"
"116658104606","116658103871","SENT","2014-12-03"
"116658104606","116658104581","SENT","2014-12-03"
"116658104606","116658298252","SENT","2015-01-27"
"116658109303","116658107917","SENT","2014-12-04"
"116658109303","116658109320","SENT","2014-12-04"
"116658109952","116658413618","SENT","2015-02-18"
"116658109952","116658447305","FIRST_INTERVIEW","2015-02-23"
"116658109952","116658538541","OFFERED","2015-02-20"
"116658109952","116658546012","SHORTLISTED","2015-02-23"
"116658114341","186861","SENT","2014-12-05"
"116658114341","214428","SENT","2014-12-08"
"116658114341","690662","SENT","2014-12-05"
"116658114341","751421","SENT","2014-12-05"
"116658114341","116657198567","SENT","2014-12-05"
"116658114341","116657474498","SENT","2014-12-05"
"116658114341","116658114371","SENT","2014-12-05"
"116658114341","116658114401","SENT","2014-12-05"
"116658114341","116658114432","SENT","2014-12-05"
"116658114341","116658115773","SENT","2014-12-08"
"116658114341","116658116092","SENT","2014-12-08"
"116658119867","116658119844","SENT","2014-12-08"
"116658119867","116658173548","FIRST_INTERVIEW","2014-12-24"
"116658119867","116658230049","FIRST_INTERVIEW","2015-01-14"
"116658123711","116658123715","SENT","2014-12-09"
"116658123711","116658129727","SENT","2014-12-10"
"116658123711","116658145752","SENT","2014-12-15"
"116658130283","756777","SHORTLISTED","2014-12-10"
"116658130283","116658134065","SHORTLISTED","2014-12-11"
"116658130283","116658134666","SHORTLISTED","2014-12-11"
"116658130283","116658221408","SHORTLISTED","2015-01-12"
"116658130283","116658257359","SHORTLISTED","2015-01-20"
"116658130283","116658310935","SHORTLISTED","2015-01-29"
"116658130283","116658383190","SHORTLISTED","2015-02-10"
"116658130283","116658396877","SHORTLISTED","2015-02-11"
"116658133721","116658133672","SHORTLISTED","2014-12-11"
"116658133721","116658139203","SHORTLISTED","2014-12-12"
"116658133721","116658270027","SHORTLISTED","2015-01-23"
"116658133721","116658443942","SHORTLISTED","2015-02-18"
"116658133721","116658445527","SHORTLISTED","2015-02-18"
"116658133864","38075","SHORTLISTED","2014-12-11"
"116658135041","116658135044","SENT","2014-12-11"
"116658135041","116658135065","SENT","2014-12-11"
"116658135041","116658135936","SENT","2014-12-11"
"116658141216","330668","SENT","2014-12-15"
"116658141216","116658141259","OFFERED","2014-12-15"
"116658141216","116658147508","SENT","2014-12-16"
"116658143093","116658136299","FIRST_INTERVIEW","2014-12-15"
"116658143093","116658143164","FIRST_INTERVIEW","2014-12-15"
"116658143093","116658158240","SENT","2014-12-18"
"116658143093","116658158279","SHORTLISTED","2014-12-18"
"116658143093","116658158312","SHORTLISTED","2014-12-18"
"116658143093","116658158344","SHORTLISTED","2014-12-18"
"116658155141","419915","SENT","2014-12-17"
"116658155141","116658156752","SENT","2014-12-17"
"116658155165","116657472497","SENT","2014-12-17"
"116658155165","116658156865","SENT","2014-12-17"
"116658155165","116658158871","SENT","2014-12-18"
"116658155165","116658160052","SENT","2014-12-18"
"116658159634","116658159593","SENT","2014-12-18"
"116658162089","116657875027","SENT","2014-12-18"
"116658172496","296848","FIRST_INTERVIEW","2014-12-23"
"116658184271","116658188587","SENT","2015-01-06"
"116658184271","116658188657","SENT","2015-01-06"
"116658186786","756777","SENT","2015-01-06"
"116658186786","116657493271","SENT","2015-01-06"
"116658186793","95205","FIRST_INTERVIEW","2016-05-20"
"116658186793","116674129924","FIRST_INTERVIEW","2016-05-20"
"116658186793","116675636480","SENT","2016-05-20"
"116658186793","116675746976","FIRST_INTERVIEW","2016-05-20"
"116658188652","116658188626","SENT","2015-01-06"
"116658190243","86558","SENT","2015-02-25"
"116658190243","116658279397","FIRST_INTERVIEW","2015-02-03"
"116658190243","116658319006","FIRST_INTERVIEW","2015-02-02"
"116658190243","116658410425","FIRST_INTERVIEW","2015-02-25"
"116658190243","116658573419","FIRST_INTERVIEW","2015-02-26"
"116658190243","116659099425","FIRST_INTERVIEW","2015-05-07"
"116658190243","116659166385","FIRST_INTERVIEW","2015-05-26"
"116658190723","116657153015","SHORTLISTED","2015-01-06"
"116658190723","116657938128","SHORTLISTED","2015-01-08"
"116658190723","116657945763","SHORTLISTED","2015-01-15"
"116658190723","116658190853","SHORTLISTED","2015-01-06"
"116658190723","116658195573","SHORTLISTED","2015-01-08"
"116658190723","116658204372","SHORTLISTED","2015-01-08"
"116658190723","116658210065","SHORTLISTED","2015-01-19"
"116658190723","116658212815","SHORTLISTED","2015-01-12"
"116658190723","116658230887","SHORTLISTED","2015-01-19"
"116658190723","116658258654","SHORTLISTED","2015-01-20"
"116658190723","116658258677","SENT","2015-01-20"
"116658190723","116658258702","SHORTLISTED","2015-01-20"
"116658190723","116658270456","SHORTLISTED","2015-01-21"
"116658190723","116658270476","SHORTLISTED","2015-01-21"
"116658190723","116658297152","FIRST_INTERVIEW","2015-01-27"
"116658190723","116658297622","FIRST_INTERVIEW","2015-01-27"
"116658190723","116658300707","SHORTLISTED","2015-01-28"
"116658193215","116657468367","SENT","2015-01-12"
"116658193215","116658212486","SENT","2015-01-09"
"116658195503","116657797310","FIRST_INTERVIEW","2015-01-07"
"116658195503","116658231817","SENT","2015-01-14"
"116658195503","116658258466","SENT","2015-01-20"
"116658195650","307059","SENT","2015-01-07"
"116658204153","116658204157","SENT","2015-01-08"
"116658204153","116658204294","SENT","2015-01-08"
"116658204318","116658222072","OFFERED","2015-01-13"
"116658226723","556422","SENT","2015-01-13"
"116658226723","116658226745","FIRST_INTERVIEW","2015-01-13"
"116658227457","665969","SENT","2015-01-13"
"116658227457","116657468367","SENT","2015-01-16"
"116658228432","116658228415","FIRST_INTERVIEW","2015-01-14"
"116658230518","116658230465","SENT","2015-01-14"
"116658233747","116658212815","FIRST_INTERVIEW","2015-01-14"
"116658238636","116657907977","SENT","2015-01-19"
"116658238636","116658238576","FIRST_INTERVIEW","2015-01-15"
"116658238636","116658309181","SENT","2015-01-29"
"116658238636","116658309971","OFFERED","2015-01-29"
"116658245952","116658245874","SENT","2015-01-16"
"116658246514","116658244878","SENT","2015-01-16"
"116658246589","116658246583","SENT","2015-01-16"
"116658248527","116658248476","FIRST_INTERVIEW","2015-01-19"
"116658253009","116658230465","SENT","2015-01-19"
"116658257879","116658257888","SHORTLISTED","2015-01-20"
"116658257879","116658449423","SHORTLISTED","2015-02-19"
"116658266298","116658265862","SENT","2015-01-21"
"116658269857","116658270027","SHORTLISTED","2015-01-21"
"116658270163","116658077439","SENT","2015-01-21"
"116658276920","116658276705","SENT","2015-01-23"
"116658279036","116658279058","SENT","2015-01-23"
"116658280269","116658280257","SENT","2015-01-23"
"116658281379","116656469113","SENT","2015-02-11"
"116658281379","116658276705","SENT","2015-01-23"
"116658289891","188383","FIRST_INTERVIEW","2015-02-05"
"116658289891","809709","OFFERED","2015-01-28"
"116658289891","116658396545","SENT","2015-02-11"
"116658289891","116658410858","SENT","2015-02-12"
"116658289891","116658413278","SENT","2015-02-13"
"116658290819","855452","SHORTLISTED","2015-02-23"
"116658290819","116658554340","FIRST_INTERVIEW","2015-02-24"
"116658290819","116658567110","SENT","2015-03-03"
"116658292384","116659674647","SENT","2015-09-08"
"116658295095","116658295064","FIRST_INTERVIEW","2015-01-27"
"116658295095","116658302233","SENT","2015-01-28"
"116658295095","116658535529","SENT","2015-02-20"
"116658295095","116658537437","SENT","2015-02-23"
"116658295095","116658538591","SHORTLISTED","2015-02-20"
"116658295095","116658539393","SENT","2015-02-23"
"116658295095","116658567020","SENT","2015-02-25"
"116658295095","116658567156","SHORTLISTED","2015-02-25"
"116658295095","116658567200","SHORTLISTED","2015-02-25"
"116658295095","116658567232","SHORTLISTED","2015-02-25"
"116658295162","116658279397","SENT","2015-01-27"
"116658300153","116658300074","SENT","2015-01-28"
"116658300153","116658303751","SENT","2015-01-28"
"116658300153","116658312408","SENT","2015-01-30"
"116658300153","116658416845","FIRST_INTERVIEW","2015-02-17"
"116658300153","116658434553","SENT","2015-02-17"
"116658300153","116658751917","FIRST_INTERVIEW","2015-03-05"
"116658300153","116658857305","SENT","2015-03-18"
"116658300153","116658862266","SENT","2015-03-18"
"116658300153","116658952013","SENT","2015-04-01"
"116658300153","116659018143","SENT","2015-04-15"
"116658300153","116659090975","FIRST_INTERVIEW","2015-04-28"
"116658303158","116658060794","SENT","2015-01-28"
"116658303158","116658303239","SENT","2015-01-28"
"116658303158","116658304282","SENT","2015-01-28"
"116658303158","116658304334","SHORTLISTED","2015-01-28"
"116658307468","116658270027","SHORTLISTED","2015-01-29"
"116658310884","116657862979","FIRST_INTERVIEW","2015-02-10"
"116658311199","116658354011","FIRST_INTERVIEW","2015-02-06"
"116658311199","116658356191","SENT","2015-02-09"
"116658312299","116658312392","FIRST_INTERVIEW","2015-01-30"
"116658312299","116658313636","SENT","2015-01-30"
"116658312299","116658436091","FIRST_INTERVIEW","2015-02-20"
"116658312299","116658440738","SENT","2015-02-20"
"116658312299","116658534567","SENT","2015-02-20"
"116658312299","116658812731","FIRST_INTERVIEW","2015-03-11"
"116658312299","116658816678","OFFERED","2015-03-12"
"116658312299","116658821485","FIRST_INTERVIEW","2015-03-12"
"116658312341","116658312392","FIRST_INTERVIEW","2015-01-30"
"116658312341","116658446265","FIRST_INTERVIEW","2015-02-18"
"116658312341","116658826736","FIRST_INTERVIEW","2015-03-12"
"116658312341","116658848475","SENT","2015-03-17"
"116658312341","116658943335","FIRST_INTERVIEW","2015-03-31"
"116658312341","116659004348","SENT","2015-04-13"
"116658312341","116659017666","FIRST_INTERVIEW","2015-04-15"
"116658312341","116659161207","SENT","2015-05-13"
"116658313944","116658314118","SENT","2015-01-30"
"116658313944","116658314148","SENT","2015-01-30"
"116658319042","144577","SENT","2015-03-06"
"116658319042","116657721008","SENT","2015-03-25"
"116658319042","116658230465","FIRST_INTERVIEW","2015-02-02"
"116658319042","116658276686","SENT","2015-02-06"
"116658319042","116658364255","SENT","2015-02-11"
"116658319042","116658443503","FIRST_INTERVIEW","2015-02-18"
"116658319042","116658573661","SENT","2015-02-26"
"116658319042","116658595638","SENT","2015-03-03"
"116658319042","116658801407","SENT","2015-03-23"
"116658319042","116658801551","SENT","2015-03-20"
"116658319042","116658808046","FIRST_INTERVIEW","2015-03-19"
"116658319042","116658886337","FIRST_INTERVIEW","2015-03-23"
"116658324036","759025","SENT","2015-02-06"
"116658324036","116658321618","SENT","2015-02-02"
"116658324248","116658324148","SENT","2015-02-02"
"116658324273","44192","SHORTLISTED","2015-02-04"
"116658324273","87239","SENT","2015-02-04"
"116658324273","116657489819","SENT","2015-02-06"
"116658324273","116658326328","SENT","2015-02-03"
"116658324273","116658331233","SENT","2015-02-03"
"116658324273","116658331284","SENT","2015-02-03"
"116658324273","116658334435","SENT","2015-02-04"
"116658324278","116658204372","SENT","2015-02-04"
"116658324278","116658330345","SENT","2015-02-03"
"116658324278","116658330555","SENT","2015-02-03"
"116658324278","116658341627","FIRST_INTERVIEW","2015-02-04"
"116658324278","116658398051","SENT","2015-02-12"
"116658331342","116658347462","FIRST_INTERVIEW","2015-02-05"
"116658331342","116658363088","FIRST_INTERVIEW","2015-02-09"
"116658334727","116658244878","OFFERED","2015-02-04"
"116658340682","116658134065","SENT","2015-02-24"
"116658340682","116658340692","SHORTLISTED","2015-02-04"
"116658340682","116658444437","SENT","2015-02-18"
"116658341648","116658341672","SENT","2015-02-04"
"116658344119","116658342598","SENT","2015-02-05"
"116658344119","116658386963","SENT","2015-02-11"
"116658344703","116658344991","FIRST_INTERVIEW","2015-02-05"
"116658344703","116658345013","OFFERED","2015-02-05"
"116658347728","116658276686","SHORTLISTED","2015-02-05"
"116658347828","116658304334","FIRST_INTERVIEW","2015-02-05"
"116658350665","72525","FIRST_INTERVIEW","2015-02-06"
"116658350665","458659","SENT","2015-02-06"
"116658350665","116656486993","SENT","2015-03-25"
"116658351631","116658341672","SENT","2015-02-06"
"116658354340","116658326999","SENT","2015-02-06"
"116658354477","116656469113","SHORTLISTED","2015-02-10"
"116658354477","116658212486","FIRST_INTERVIEW","2015-02-06"
"116658354477","116658452999","FIRST_INTERVIEW","2015-03-05"
"116658354477","116658803291","SENT","2015-03-13"
"116658354477","116658894058","SENT","2015-03-25"
"116658358548","116658358537","SHORTLISTED","2015-02-09"
"116658358548","116658750769","SENT","2015-03-11"
"116658359946","225920","OFFERED","2015-02-09"
"116658370332","116656469113","SENT","2015-02-10"
"116658370332","116658230465","SENT","2015-02-11"
"116658370332","116658573661","SENT","2015-02-26"
"116658372097","116656469113","SENT","2015-02-10"
"116658373521","116658406899","SENT","2015-02-12"
"116658373521","116658420827","SENT","2015-02-17"
"116658373640","116658373540","SENT","2015-02-10"
"116658373640","116658373602","SENT","2015-02-10"
"116658373640","116658388604","FIRST_INTERVIEW","2015-02-11"
"116658381182","116658382932","SENT","2015-02-10"
